; File generated by rgblink
00:0061 DisableLCD
23:4eab _Route16GateUpstairsText_4983b
23:4ee1 _Route16GateUpstairsText_49847
23:4f1d _Route16HouseText3
23:4f81 _ReceivedHM02Text
23:4f94 _HM02ExplanationText
23:4fd9 _HM02NoRoomText
23:4ffb _Route16HouseText_1e652
23:500c _Route18GateText_49928
23:5032 _Route18GateText_4992d
23:5059 _Route18GateText_49932
23:5065 _Route18GateUpstairsText_49993
23:509e _Route18GateUpstairsText_4999f
23:50d6 _Route22GateText_1e704
23:512d _Route22GateText_1e715
23:5159 _Route22GateText_1e71a
23:5189 _MoltresBattleText
23:5192 _VictoryRoad2BattleText1
23:51c0 _VictoryRoad2EndBattleText1
23:51c8 _VictoryRoad2AfterBattleText1
23:51fc _VictoryRoad2BattleText2
23:522a _VictoryRoad2EndBattleText2
23:5237 _VictoryRoad2AfterBattleText2
23:5252 _VictoryRoad2BattleText3
23:526a _VictoryRoad2EndBattleText3
23:527a _VictoryRoad2AfterBattleText3
23:52a7 _VictoryRoad2BattleText4
23:52e5 _VictoryRoad2EndBattleText4
23:52f8 _VictoryRoad2AfterBattleText4
23:532f _VictoryRoad2BattleText5
23:534b _VictoryRoad2EndBattleText5
23:5357 _VictoryRoad2AfterBattleText5
23:5382 _BillsHouseText_1e865
23:5460 _BillsHouseText_1e86a
23:54ac _BillsHouseText_1e86f
23:5510 _BillThankYouText
23:55b4 _SSTicketReceivedText
23:55cb _SSTicketNoRoomText
23:55eb _BillsHouseText_1e8cb
23:569a _BillsHouseText_1e8da
23:56da _BillGardenText
23:576f _Route1ViridianMartSampleText
23:57f3 _Route1Text_1cae8
23:5802 _Route1Text_1caee
23:582c _Route1Text_1caf3
23:584f _Route1Text2
23:58d0 _Route1Text3
23:58f5 _Route2Text3
23:591a _Route2Text4
23:5929 _Route3Text1
23:5985 _Route3BattleText1
23:59a9 _Route3EndBattleText1
23:59bd _Route3AfterBattleText1
23:59fc _Route3BattleText2
23:5a2f _Route3EndBattleText2
23:5a43 _Route3AfterBattleText2
23:5a80 _Route3BattleText3
23:5a9e _Route3EndBattleText3
23:5aab _Route3AfterBattleText3
23:5ad4 _Route3BattleText4
23:5af4 _Route3EndBattleText4
23:5b16 _Route3AfterBattleText4
23:5b56 _Route3BattleText5
23:5b81 _Route3EndBattleText5
23:5b8b _Route3AfterBattleText5
23:5bb8 _Route3BattleText6
23:5bd8 _Route3EndBattleText6
23:5beb _Route3AfterBattleText6
23:5c12 _Route3BattleText7
23:5c2e _Route3EndBattleText7
23:5c41 _Route3AfterBattleText7
23:5c70 _Route3BattleText8
23:5c88 _Route3EndBattleText8
23:5c93 _Route3AfterBattleText8
23:5cb7 _Route3Text10
23:5cce _Route4Text1
23:5cfb _Route4BattleText1
23:5d1c _Route4EndBattleText1
23:5d38 _Route4AfterBattleText1
23:5d7d _Route4Text5
23:5d96 _Route4Text6
23:5db7 _Route5Text1
23:5de8 _Route6BattleText1
23:5e0e _Route6EndBattleText1
23:5e20 _Route6AfterBattleText1
23:5e37 _Route6BattleText2
23:5e63 _Route6EndBattleText2
23:5e78 _Route6BattleText3
23:5e99 _Route6EndBattleText3
23:5ead _Route6AfterBattleText3
23:5ee0 _Route6BattleText4
23:5efe _Route6EndBattleText4
23:5f11 _Route6AfterBattleText4
23:5f3f _Route6BattleText5
23:5f58 _Route6EndBattleText5
23:5f6a _Route6AfterBattleText5
23:5f96 _Route6BattleText6
23:5fc0 _Route6EndBattleText6
23:5fd3 _Route6AfterBattleText6
23:5ff9 _Route6Text7
23:602a _Route7Text1
23:6059 _Route8BattleText1
23:6093 _Route8EndBattleText1
23:60a2 _Route8AfterBattleText1
23:60c4 _Route8BattleText2
23:60e4 _Route8EndBattleText2
23:60fa _Route8AfterBattleText2
23:6119 _Route8BattleText3
23:613c _Route8EndBattleText3
23:614e _Route8AfterBattleText3
23:617e _Route8BattleText4
23:61a2 _Route8EndBattleText4
23:61ae _Route8AfterBattleText4
23:61e6 _Route8BattleText5
23:6207 _Route8EndBattleText5
23:621e _Route8AfterBattleText5
23:6250 _Route8BattleText6
23:6276 _Route8EndBattleText6
23:627d _Route8AfterBattleText6
23:62a7 _Route8BattleText7
23:62d4 _Route8EndBattleText7
23:62e8 _Route8AfterBattleText7
23:6320 _Route8BattleText8
23:633f _Route8EndBattleText8
23:6356 _Route8AfterBattleText8
23:6392 _Route8BattleText9
23:63b8 _Route8EndBattleText9
23:63df _Route8AfterBattleText9
23:6424 _Route8Text10
23:6453 _Route9BattleText1
23:6478 _Route9EndBattleText1
23:648a _Route9AfterBattleText1
23:64c1 _Route9BattleText2
23:64f2 _Route9EndBattleText2
23:6505 _Route9AfterBattleText2
23:6514 _Route9BattleText3
23:6540 _Route9EndBattleText3
23:6552 _Route9AfterBattleText3
23:6573 _Route9BattleText4
23:6591 _Route9EndBattleText4
23:65a6 _Route9AfterBattleText4
23:65d3 _Route9BattleText5
23:65f5 _Route9EndBattleText5
23:6623 _Route9AfterBattleText5
23:6653 _Route9BattleText6
23:6678 _Route9EndBattleText6
23:6685 _Route9AfterBattleText6
23:66a4 _Route9BattleText7
23:66dd _Route9EndBattleText7
23:6700 _Route9AfterBattleText7
23:6735 _Route9BattleText8
23:674f _Route9EndBattleText8
23:676c _Route9AfterBattleText8
23:6794 _Route9BattleText9
23:67ac _Route9EndBattleText9
23:67b8 _Route9AfterBattleText9
23:67e0 _Route9Text11
23:6804 _Route10BattleText1
23:683c _Route10EndBattleText1
23:6852 _Route10AfterBattleText1
23:6872 _Route10BattleText2
23:6883 _Route10EndBattleText2
23:68c7 _Route10AfterBattleText2
23:68f0 _Route10BattleText3
23:690e _Route10EndBattleText3
23:691f _Route10AfterBattleText3
23:6940 _Route10BattleText4
23:697c _Route10EndBattleText4
23:6991 _Route10AfterBattleText4
23:69bb _Route10BattleText5
23:69e0 _Route10EndBattleText5
23:69f7 _Route10AfterBattleText5
23:6a18 _Route10BattleText6
23:6a46 _Route10EndBattleText6
23:6a58 _Route10AfterBattleText6
23:6aa8 _Route10Text7
23:6aa8 _Route10Text9
23:6ab5 _Route10Text10
23:6ac2 _Route11BattleText1
23:6ad6 _Route11EndBattleText1
23:6aef _Route11AfterBattleText1
23:6b18 _Route11BattleText2
23:6b39 _Route11EndBattleText2
23:6b4a _Route11AfterBattleText2
23:6b76 _Route11BattleText3
23:6b90 _Route11EndBattleText3
23:6ba7 _Route11AfterBattleText3
23:6bca _Route11BattleText4
23:6bf0 _Route11EndBattleText4
23:6c04 _Route11AfterBattleText4
23:6c25 _Route11BattleText5
23:6c57 _Route11EndBattleText5
23:6c69 _Route11AfterBattleText5
23:6c8c _Route11BattleText6
23:6ca9 _Route11EndBattleText6
23:6cb9 _Route11AfterBattleText6
23:6cd7 _Route11BattleText7
23:6cf3 _Route11EndBattleText7
23:6d09 _Route11AfterBattleText7
23:6d2b _Route11BattleText8
23:6d45 _Route11EndBattleText8
23:6d6d _Route11AfterBattleText8
23:6dc2 _Route11BattleText9
24:4000 _Route11EndBattleText9
24:4017 _Route11AfterBattleText9
24:4037 _Route11BattleText10
24:4058 _Route11EndBattleText10
24:406e _Route11AfterBattleText10
24:408f _Route11Text11
24:409e _Route12Text1
24:40bf _Route12Text13
24:40ef _Route12Text14
24:4134 _Route12BattleText1
24:414f _Route12EndBattleText1
24:4167 _Route12AfterBattleText1
24:4183 _Route12BattleText2
24:41ab _Route12EndBattleText2
24:41bf _Route12AfterBattleText2
24:41ee _Route12BattleText3
24:420c _Route12EndBattleText3
24:4212 _Route12AfterBattleText3
24:4245 _Route12BattleText4
24:4263 _Route12EndBattleText4
24:426f _Route12AfterBattleText4
24:42a8 _Route12BattleText5
24:42c8 _Route12EndBattleText5
24:42d3 _Route12AfterBattleText5
24:4301 _Route12BattleText6
24:4318 _Route12EndBattleText6
24:4329 _Route12AfterBattleText6
24:4358 _Route12BattleText7
24:437e _Route12EndBattleText7
24:4388 _Route12AfterBattleText7
24:43bc _Route12Text11
24:43d9 _Route12Text12
24:43ed _Route12TextUsePokeflute
24:4400 _Route13BattleText2
24:441d _Route13EndBattleText2
24:4432 _Route13AfterBattleText2
24:445d _Route13BattleText3
24:4479 _Route13EndBattleText3
24:4487 _Route13AfterBattleText3
24:44b9 _Route13BattleText4
24:44d9 _Route13EndBattleText4
24:44e6 _Route13AfterBattleText4
24:4516 _Route13BattleText5
24:4544 _Route13EndBattleText5
24:455b _Route13AfterBattleText5
24:458c _Route13BattleText6
24:45ac _Route13EndBattleText6
24:45bd _Route13AfterBattleText6
24:45e3 _Route13BattleText7
24:45fe _Route13EndBattleText7
24:4610 _Route13AfterBattleText7
24:4630 _Route13BattleText8
24:464a _Route13EndBattleText8
24:4661 _Route13AfterBattleText8
24:4693 _Route13BattleText9
24:46b1 _Route13EndBattleText9
24:46c4 _Route13AfterBattleText9
24:46fd _Route13BattleText10
24:4715 _Route13EndBattleText10
24:472c _Route13AfterBattleText10
24:4737 _Route13BattleText11
24:4754 _Route13EndBattleText11
24:4763 _Route13AfterBattleText11
24:4794 _Route13Text11
24:47c1 _Route13Text12
24:47fe _Route13Text13
24:4820 _Route14BattleText1
24:4852 _Route14EndBattleText1
24:4864 _Route14AfterBattleText1
24:48aa _Route14BattleText2
24:48d4 _Route14EndBattleText2
24:48e4 _Route14AfterBattleText2
24:4906 _Route14BattleText3
24:4944 _Route14EndBattleText3
24:4952 _Route14AfterBattleText3
24:498d _Route14BattleText4
24:49b9 _Route14EndBattleText4
24:49cf _Route14AfterBattleText4
24:49ec _Route14BattleText5
24:4a13 _Route14EndBattleText5
24:4a26 _Route14AfterBattleText5
24:4a52 _Route14BattleText6
24:4a74 _Route14EndBattleText6
24:4a80 _Route14AfterBattleText6
24:4ab4 _Route14BattleText7
24:4adc _Route14EndBattleText7
24:4af3 _Route14AfterBattleText7
24:4b18 _Route14BattleText8
24:4b3c _Route14EndBattleText8
24:4b49 _Route14AfterBattleText8
24:4b67 _Route14BattleText9
24:4b93 _Route14EndBattleText9
24:4b9e _Route14AfterBattleText9
24:4be7 _Route14BattleText10
24:4c02 _Route14EndBattleText10
24:4c0f _Route14AfterBattleText10
24:4c3a _Route14Text11
24:4c59 _Route15BattleText1
24:4c89 _Route15EndBattleText1
24:4c9b _Route15AfterBattleText1
24:4cf8 _Route15BattleText2
24:4d25 _Route15EndBattleText2
24:4d31 _Route15AfterBattleText2
24:4d63 _Route15BattleText3
24:4d8c _Route15EndBattleText3
24:4d9f _Route15AfterBattleText3
24:4dc2 _Route15BattleText4
24:4df7 _Route15EndBattleText4
24:4e0b _Route15AfterBattleText4
24:4e4e _Route15BattleText5
24:4e69 _Route15EndBattleText5
24:4e82 _Route15AfterBattleText5
24:4ea1 _Route15BattleText6
24:4ec5 _Route15EndBattleText6
24:4edc _Route15AfterBattleText6
24:4f08 _Route15BattleText7
24:4f2a _Route15EndBattleText7
24:4f34 _Route15AfterBattleText7
24:4f74 _Route15BattleText8
24:4fa7 _Route15EndBattleText8
24:4fbb _Route15AfterBattleText8
24:4fdf _Route15BattleText9
24:4ffa _Route15EndBattleText9
24:5009 _Route15AfterBattleText9
24:5028 _Route15BattleText10
24:5044 _Route15EndBattleText10
24:505a _Route15AfterBattleText10
24:507d _Route15Text12
24:509c _Route16BattleText1
24:50af _Route16EndBattleText1
24:50c5 _Route16AfterBattleText1
24:50f2 _Route16BattleText2
24:510c _Route16EndBattleText2
24:5118 _Route16AfterBattleText2
24:5139 _Route16BattleText3
24:515b _Route16EndBattleText3
24:516c _Route16AfterBattleText3
24:518e _Route16BattleText4
24:51a8 _Route16EndBattleText4
24:51b1 _Route16AfterBattleText4
24:51f3 _Route16BattleText5
24:5210 _Route16EndBattleText5
24:5220 _Route16AfterBattleText5
24:5251 _Route16BattleText6
24:5260 _Route16EndBattleText6
24:5273 _Route16AfterBattleText6
24:52a2 _Route16Text7
24:52c3 _Route16Text10
24:52f3 _Route16Text11
24:5328 _Route16Text8
24:5347 _Route16Text9
24:536d _Route16TextUsePokeflute
24:5380 _Route17BattleText1
24:53a3 _Route17EndBattleText1
24:53b0 _Route17AfterBattleText1
24:53dd _Route17BattleText2
24:53f7 _Route17EndBattleText2
24:53fe _Route17AfterBattleText2
24:5423 _Route17BattleText3
24:543c _Route17EndBattleText3
24:544d _Route17AfterBattleText3
24:5466 _Route17BattleText4
24:5483 _Route17EndBattleText4
24:548c _Route17AfterBattleText4
24:54ac _Route17BattleText5
24:54c8 _Route17EndBattleText5
24:54d7 _Route17AfterBattleText5
24:5507 _Route17BattleText6
24:5522 _Route17EndBattleText6
24:552d _Route17AfterBattleText6
24:555d _Route17BattleText7
24:5578 _Route17EndBattleText7
24:558d _Route17AfterBattleText7
24:55ab _Route17BattleText8
24:55b8 _Route17EndBattleText8
24:55c2 _Route17AfterBattleText8
24:55e7 _Route17BattleText9
24:5603 _Route17EndBattleText9
24:560b _Route17AfterBattleText9
24:562e _Route17BattleText10
24:5648 _Route17EndBattleText10
24:565c _Route17AfterBattleText10
24:5677 _Route17Text11
24:56a5 _Route17Text12
24:5706 _Route17Text13
24:574f _Route17Text14
24:5775 _Route17Text15
24:57b0 _Route17Text16
24:57cf _Route18BattleText1
24:57ff _Route18EndBattleText1
24:5805 _Route18AfterBattleText1
24:581b _Route18BattleText2
24:5844 _Route18EndBattleText2
24:5857 _Route18AfterBattleText2
24:587d _Route18BattleText3
24:58a0 _Route18EndBattleText3
24:58a7 _Route18AfterBattleText3
24:58cb _Route18Text4
24:58f1 _Route18Text5
24:5919 _Route19BattleText1
24:593a _Route19EndBattleText1
24:594a _Route19AfterBattleText1
24:596d _Route19BattleText2
24:598f _Route19EndBattleText2
24:59a3 _Route19AfterBattleText2
24:59bd _Route19BattleText3
24:59df _Route19EndBattleText3
24:59ec _Route19AfterBattleText3
24:5a0a _Route19BattleText4
24:5a25 _Route19EndBattleText4
24:5a2c _Route19AfterBattleText4
24:5a48 _Route19BattleText5
24:5a76 _Route19EndBattleText5
24:5a7d _Route19AfterBattleText5
24:5a9d _Route19BattleText6
24:5abb _Route19EndBattleText6
24:5acc _Route19AfterBattleText6
24:5aee _Route19BattleText7
24:5b22 _Route19EndBattleText7
24:5b2f _Route19AfterBattleText7
24:5b5f _Route19BattleText8
24:5b81 _Route19EndBattleText8
24:5b8b _Route19AfterBattleText8
24:5bbd _Route19BattleText9
24:5bdc _Route19EndBattleText9
24:5bed _Route19AfterBattleText9
24:5c0b _Route19BattleText10
24:5c27 _Route19EndBattleText10
24:5c38 _Route19AfterBattleText10
24:5c6a _Route19Text11
24:5c97 _Route20BattleText1
24:5cb3 _Route20EndBattleText1
24:5cbc _Route20AfterBattleText1
24:5cda _Route20BattleText2
24:5cf7 _Route20EndBattleText2
24:5d01 _Route20AfterBattleText2
24:5d2f _Route20BattleText3
24:5d51 _Route20EndBattleText3
24:5d59 _Route20AfterBattleText3
24:5d71 _Route20BattleText4
24:5d8b _Route20EndBattleText4
24:5d9d _Route20AfterBattleText4
24:5dbd _Route20BattleText5
24:5dda _Route20EndBattleText5
24:5de2 _Route20AfterBattleText5
24:5e0f _Route20BattleText6
24:5e3a _Route20EndBattleText6
24:5e4c _Route20AfterBattleText6
24:5e6b _Route20BattleText7
24:5e86 _Route20EndBattleText7
24:5e8e _Route20AfterBattleText7
24:5eaa _Route20BattleText8
24:5ecd _Route20EndBattleText8
24:5ee4 _Route20AfterBattleText8
24:5f11 _Route20BattleText9
24:5f34 _Route20EndBattleText9
24:5f49 _Route20AfterBattleText9
24:5f81 _Route20BattleText10
24:5fad _Route20EndBattleText10
24:5fb4 _Route20AfterBattleText10
24:5fd5 _Route20Text11
24:5fd5 _Route20Text12
24:5fe6 _Route21BattleText1
24:6010 _Route21EndBattleText1
24:6017 _Route21AfterBattleText1
24:6034 _Route21BattleText2
24:6058 _Route21EndBattleText2
24:6068 _Route21AfterBattleText2
24:6088 _Route21BattleText3
24:60ac _Route21EndBattleText3
24:60b3 _Route21AfterBattleText3
24:60ce _Route21BattleText4
24:60ed _Route21EndBattleText4
24:60fa _Route21AfterBattleText4
24:612d _Route21BattleText5
24:614b _Route21EndBattleText5
24:615b _Route21AfterBattleText5
24:6178 _Route21BattleText6
24:619c _Route21EndBattleText6
24:61b4 _Route21AfterBattleText6
24:61f1 _Route21BattleText7
24:6212 _Route21EndBattleText7
24:6220 _Route21AfterBattleText7
24:6239 _Route21BattleText8
24:6259 _Route21EndBattleText8
24:6272 _Route21AfterBattleText8
24:62a3 _Route21BattleText9
24:62c5 _Route21EndBattleText9
24:62dd _Route21AfterBattleText9
24:62fb _Route22RivalBeforeBattleText1
24:639d _Route22RivalAfterBattleText1
24:6422 _Route22RivalDefeatedText1
24:643e _Route22Text_511bc
24:647b _Route22RivalBeforeBattleText2
24:6531 _Route22RivalAfterBattleText2
24:65ae _Route22RivalDefeatedText2
24:65cb _Route22Text_511d0
24:662e _Route22FrontGateText
24:6646 _VictoryRoadGuardText1
24:66be _VictoryRoadGuardText2
24:6705 _VictoryRoadGuardText_513a3
24:6728 _Route23Text8
24:6749 _Route24Text_51510
24:677d _Route24Text_51515
24:67ae _Route24Text_5151a
24:67c4 _Route24Text_51521
24:67dd _Route24Text_51526
24:68bf _Route24Text_5152b
24:68d5 _Route24Text_51530
25:4000 _Route24BattleText1
25:4021 _Route24EndBattleText1
25:4031 _Route24AfterBattleText1
25:4064 _Route24BattleText2
25:4093 _Route24EndBattleText2
25:40b1 _Route24AfterBattleText2
25:40d4 _Route24BattleText3
25:40ee _Route24EndBattleText3
25:40fb _Route24AfterBattleText3
25:411e _Route24BattleText4
25:4146 _Route24EndBattleText4
25:4164 _Route24AfterBattleText4
25:4187 _Route24BattleText5
25:41af _Route24EndBattleText5
25:41c8 _Route24AfterBattleText5
25:41eb _Route24BattleText6
25:425c _Route24EndBattleText6
25:426f _Route24AfterBattleText6
25:4292 _Route25BattleText1
25:42b9 _Route25EndBattleText1
25:42c8 _Route25AfterBattleText1
25:4306 _Route25BattleText2
25:4343 _Route25EndBattleText2
25:4350 _Route25AfterBattleText2
25:4384 _Route25BattleText3
25:43ab _Route25EndBattleText3
25:43b9 _Route25AfterBattleText3
25:43dd _Route25BattleText4
25:43f9 _Route25EndBattleText4
25:4412 _Route25AfterBattleText4
25:4435 _Route25BattleText5
25:4451 _Route25EndBattleText5
25:4466 _Route25AfterBattleText5
25:449e _Route25BattleText6
25:44c9 _Route25EndBattleText6
25:44dd _Route25AfterBattleText6
25:450d _Route25BattleText7
25:453a _Route25EndBattleText7
25:454c _Route25AfterBattleText7
25:4571 _Route25BattleText8
25:459e _Route25EndBattleText8
25:45ab _Route25AfterBattleText8
25:45d7 _Route25BattleText9
25:4604 _Route25EndBattleText9
25:4616 _Route25AfterBattleText9
25:4647 _Route25Text11
25:4665 _Route25PrintText12
25:46c1 _RedText_challenge
25:46e7 _RedText_prebattle
25:471c _RedTextVictorySpeech
25:4721 _RedText_decline
25:4773 _FileDataDestroyedText
25:4790 _WouldYouLikeToSaveText
25:47b2 _GameSavedText
25:47c5 _OlderFileWillBeErasedText
25:47f3 _WhenYouChangeBoxText
25:4832 _ChooseABoxText
25:4844 _EvolvedText
25:4851 _IntoText
25:485f _StoppedEvolvingText
25:487d _IsEvolvingText
25:4897 _FellAsleepText
25:48a7 _AlreadyAsleepText
25:48bb _PoisonedText
25:48cc _BadlyPoisonedText
25:48e0 _BurnedText
25:48ef _FrozenText
25:4904 _FireDefrostedText
25:4917 _MonsStatsRoseText
25:4922 _GreatlyRoseText
25:492d _RoseText
25:4935 _MonsStatsFellText
25:4940 _GreatlyFellText
25:494b _FellText
25:4953 _RanFromBattleText
25:4967 _RanAwayScaredText
25:497b _WasBlownAwayText
25:498e _ChargeMoveEffectText
25:4992 _MadeWhirlwindText
25:49a6 _TookInSunlightText
25:49ba _LoweredItsHeadText
25:49ce _SkyAttackGlowingText
25:49dc _FlewUpHighText
25:49ec _DugAHoleText
25:49fa _BecameConfusedText
25:4a0e _MimicLearnedMoveText
25:4a20 _MoveWasDisabledText
25:4a38 _NothingHappenedText
25:4a4b _NoEffectText
25:4a57 _ButItFailedText
25:4a69 _DidntAffectText
25:4a7d _IsUnaffectedText
25:4a8f _ParalyzedMayNotAttackText
25:4ab1 _SubstituteText
25:4acb _HasSubstituteText
25:4ae0 _TooWeakSubstituteText
25:4b00 _CoinsScatteredText
25:4b1d _GettingPumpedText
25:4b31 _WasSeededText
25:4b40 _EvadedAttackText
25:4b52 _HitWithRecoilText
25:4b67 _ConvertedTypeText
25:4b7e _StatusChangesEliminatedText
25:4ba2 _StartedSleepingEffect
25:4bb7 _FellAsleepBecameHealthyText
25:4bda _RegainedHealthText
25:4bee _TransformedText
25:4c09 _LightScreenProtectedText
25:4c30 _ReflectGainedArmorText
25:4c41 _ShroudedInMistText
25:4c57 _SuckedHealthText
25:4c6e _DreamWasEatenText
25:4c83 _TradeCenterText1
25:4c86 _ColosseumText1
25:4c89 _MomWakeUpText
25:4cef _MomHealText1
25:4d16 _MomHealText2
25:4d59 _StandByMeText
25:4dab _TVWrongSideText
25:4dbe _DaisyInitialText
25:4ddf _DaisyOfferMapText
25:4e1e _GotMapText
25:4e2f _DaisyBagFullText
25:4e52 _DaisyUseMapText
25:4e7f _BluesHouseText2
25:4ebd _BluesHouseText3
25:4efe _OaksLabGaryText1
25:4f1c _OaksLabText40
25:4f60 _OaksLabText41
25:4f82 _OaksLabText39
25:4fa9 _OaksLabCharmanderText
25:4fd2 _OaksLabSquirtleText
25:4ffa _OaksLabBulbasaurText
25:5023 _OaksLabMonEnergeticText
25:5043 _OaksLabReceivedMonText
25:5059 _OaksLabLastMonText
25:5075 _OaksLabText_1d2f0
25:509b _OaksLabText_1d2f5
25:50d9 _OaksLabText_1d2fa
25:510c _OaksLabDeliverParcelText1
25:51b2 _OaksLabDeliverParcelText2
25:51e8 _OaksLabAroundWorldText
25:5210 _OaksLabGivePokeballsText1
25:5295 _OaksLabGivePokeballsText2
25:5341 _OaksLabPleaseVisitText
25:538b _OaksLabText_1d31d
25:53d8 _OaksLabText_1d32c
25:540a _OaksLabText8
25:540d _OaksLabText_1d340
25:545d _OaksLabRivalWaitingText
25:5481 _OaksLabChooseMonText
25:557e _OaksLabRivalInterjectionText
25:559e _OaksLabBePatientText
25:55c9 _OaksLabLeavingText
25:55e6 _OaksLabRivalPickingMonText
25:5603 _OaksLabRivalReceivedMonText
25:5619 _OaksLabRivalChallengeText
25:5658 _OaksLabText_1d3be
25:5686 _OaksLabText_1d3c3
25:56a1 _OaksLabRivalToughenUpText
25:56f0 _OaksLabText21
25:56fc _OaksLabText22
25:571a _OaksLabText23
25:5747 _OaksLabText24
25:57c9 _OaksLabText25
25:5803 _OaksLabText26
25:5994 _OaksLabText27
25:5a3e _OaksLabText_1d405
25:5a96 _OaksLabText_441cc
25:5ae2 _OaksLabText_44201
25:5b1d _OaksLabText_44206
25:5b56 _OaksLabText_4420b
25:5b8d _OaksLabText_44210
25:5bc7 _OaksLabText_44215
25:5bf7 _OaksLabText_4421a
25:5c42 _OaksLabText_4421f
25:5c63 _OaksLabText_44224
25:5c8d _OaksLabText_44229
25:5cb8 _OaksLabText_4422e
25:5cea _OaksLabText_44233
25:5d32 _OaksLabText_44238
25:5d63 _OaksLabText_4423d
25:5d94 _OaksLabText_44242
25:5dc3 _OaksLabText_44247
25:5df9 _OaksLabText_4424c
25:5e2b _OaksLabText_challenge
25:5e58 _OaksLabText_prebattle
25:5eb5 _OakVictorySpeech
25:5f61 _OaksLabText_scalingON
25:5fe4 _OaksLabText_scalingOFF
25:602a _OaksLabText_randwildON
25:60aa _OaksLabText_randwildOFF
25:60e4 _OaksLabText_randwildRegen
25:6117 _OaksLabText_randwildTrue
25:617a _OaksLabText_symbolsON
25:626d _OaksLabText_symbolsOFF
25:62a0 _OaksLabText_AideQ_done
25:62b1 _OaksLabText_AideQ_reject
25:62ed _ViridianPokeCenterText2
25:6334 _ViridianPokeCenterText3
25:6382 _ViridianPokeCenter_RegRandomON
25:63db _ViridianPokeCenter_RegRandomOFF
25:6431 _ViridianPokeCenter_AideQ_done
25:6442 _ViridianPokeCenter_AideQ_reject
25:647e _ViridianMartText1
25:64a0 _ViridianMartText4
25:64c1 ViridianMartParcelQuestText
25:651d _ViridianMartText2
25:653e _ViridianMartText3
25:655d _SchoolText1
25:6588 _SchoolText2
25:65b9 _SchoolText3
25:6635 _ViridianHouseText1
25:668b _ViridianHouseText2
25:66a5 _ViridianHouseText_1d5b1
25:66b7 _ViridianHouseText4
25:66cd _ClauseBrother_ItemIntro
25:66ef _ClauseBrother_ItemDesc
25:672f _ClauseBrother_SleepIntro
25:6752 _ClauseBrother_SleepDesc
25:67a0 _ClauseBrother_FreezeIntro
25:67c4 _ClauseBrother_FreezeDesc
25:6812 _ClauseBrother_TrapIntro
25:6834 _ClauseBrother_TrapDesc
25:689f _ClauseBrother_HyperbeamIntro
25:68c3 _ClauseBrother_HyperbeamDesc
25:6926 _ClauseBrother_OFF
25:6947 _ClauseBrother_DONE
25:6957 _ClauseBrother_REJECT
25:6976 _ViridianGymText_74ace
25:6a42 _ViridianGymText_74ad3
25:6a98 _ViridianGymText_74ad9
25:6b4a _ViridianGymText12
25:6c00 _ReceivedTM27Text
25:6c13 _TM27ExplanationText
25:6c82 _TM27NoRoomText
25:6ca3 _ViridianGymBattleText1
25:6cd2 _ViridianGymEndBattleText1
25:6ce5 _ViridianGymAfterBattleText1
25:6d15 _ViridianGymBattleText2
25:6d3e _ViridianGymEndBattleText2
25:6d46 _ViridianGymAfterBattleText2
25:6d5c _ViridianGymBattleText3
25:6d8b _ViridianGymEndBattleText3
25:6da8 _ViridianGymAfterBattleText3
